location,year,date,time,treatment,variable,value
AIMS,2015,5_13,8_36_01 PM,control,temperature,27.1
AIMS,2015,5_13,9_06_01 PM,control,temperature,27.0
AIMS,2015,5_13,9_36_01 PM,control,temperature,27.0
AIMS,2015,5_13,10_06_01 PM,control,temperature,27.0
AIMS,2015,5_13,10_36_01 PM,control,temperature,27.0
AIMS,2015,5_13,11_06_01 PM,control,temperature,27.0
AIMS,2015,5_13,11_36_01 PM,control,temperature,27.0
AIMS,2015,5_14,12_06_01 AM,control,temperature,27.0
AIMS,2015,5_14,12_36_01 AM,control,temperature,27.0
AIMS,2015,5_14,1_06_01 AM,control,temperature,26.9
AIMS,2015,5_14,1_36_01 AM,control,temperature,26.9
AIMS,2015,5_14,2_06_01 AM,control,temperature,26.9
AIMS,2015,5_14,2_36_01 AM,control,temperature,26.9
AIMS,2015,5_14,3_06_01 AM,control,temperature,26.9
AIMS,2015,5_14,3_36_01 AM,control,temperature,26.9
AIMS,2015,5_14,4_06_01 AM,control,temperature,26.9
AIMS,2015,5_14,4_36_01 AM,control,temperature,26.9
AIMS,2015,5_14,5_06_01 AM,control,temperature,26.8
AIMS,2015,5_14,5_36_01 AM,control,temperature,26.8
AIMS,2015,5_14,6_06_01 AM,control,temperature,26.7
AIMS,2015,5_14,6_36_01 AM,control,temperature,26.7
AIMS,2015,5_14,7_06_01 AM,control,temperature,26.7
AIMS,2015,5_14,7_36_01 AM,control,temperature,26.7
AIMS,2015,5_14,8_06_01 AM,control,temperature,26.6
AIMS,2015,5_14,8_36_01 AM,control,temperature,26.6
AIMS,2015,5_14,9_06_01 AM,control,temperature,26.6
AIMS,2015,5_14,9_36_01 AM,control,temperature,26.6
AIMS,2015,5_14,10_06_01 AM,control,temperature,26.6
AIMS,2015,5_14,10_36_01 AM,control,temperature,26.6
AIMS,2015,5_14,11_06_01 AM,control,temperature,26.6
AIMS,2015,5_14,11_36_01 AM,control,temperature,26.6
AIMS,2015,5_14,12_06_01 PM,control,temperature,26.6
AIMS,2015,5_14,12_36_01 PM,control,temperature,26.6
AIMS,2015,5_14,1_06_01 PM,control,temperature,26.6
AIMS,2015,5_14,1_36_01 PM,control,temperature,26.6
AIMS,2015,5_14,2_06_01 PM,control,temperature,26.6
AIMS,2015,5_14,2_36_01 PM,control,temperature,26.6
AIMS,2015,5_14,3_06_01 PM,control,temperature,26.6
AIMS,2015,5_14,3_36_01 PM,control,temperature,26.6
AIMS,2015,5_14,4_06_01 PM,control,temperature,26.6
AIMS,2015,5_14,4_36_01 PM,control,temperature,26.6
AIMS,2015,5_14,5_06_01 PM,control,temperature,26.6
AIMS,2015,5_14,5_36_01 PM,control,temperature,26.6
AIMS,2015,5_14,6_06_01 PM,control,temperature,26.6
AIMS,2015,5_14,6_36_01 PM,control,temperature,26.7
AIMS,2015,5_14,7_06_01 PM,control,temperature,26.7
AIMS,2015,5_14,7_36_01 PM,control,temperature,26.7
AIMS,2015,5_14,8_06_01 PM,control,temperature,26.7
AIMS,2015,5_14,8_36_01 PM,control,temperature,26.7
AIMS,2015,5_14,9_06_01 PM,control,temperature,26.7
AIMS,2015,5_14,9_36_01 PM,control,temperature,26.7
AIMS,2015,5_14,10_06_01 PM,control,temperature,26.7
AIMS,2015,5_14,10_36_01 PM,control,temperature,26.7
AIMS,2015,5_14,11_06_01 PM,control,temperature,26.6
AIMS,2015,5_14,11_36_01 PM,control,temperature,26.6
AIMS,2015,5_15,12_06_01 AM,control,temperature,26.6
AIMS,2015,5_15,12_36_01 AM,control,temperature,26.6
AIMS,2015,5_15,1_06_01 AM,control,temperature,26.5
AIMS,2015,5_15,1_36_01 AM,control,temperature,26.4
AIMS,2015,5_15,2_06_01 AM,control,temperature,26.4
AIMS,2015,5_15,2_36_01 AM,control,temperature,26.3
AIMS,2015,5_15,3_06_01 AM,control,temperature,26.2
AIMS,2015,5_15,3_36_01 AM,control,temperature,26.2
AIMS,2015,5_15,4_06_01 AM,control,temperature,26.1
AIMS,2015,5_15,4_36_01 AM,control,temperature,26.1
AIMS,2015,5_15,5_06_01 AM,control,temperature,26.0
AIMS,2015,5_15,5_36_01 AM,control,temperature,25.9
AIMS,2015,5_15,6_06_01 AM,control,temperature,25.9
AIMS,2015,5_15,6_36_01 AM,control,temperature,25.8
AIMS,2015,5_15,7_06_01 AM,control,temperature,25.7
AIMS,2015,5_15,7_36_01 AM,control,temperature,25.7
AIMS,2015,5_15,8_06_01 AM,control,temperature,25.7
AIMS,2015,5_15,8_36_01 AM,control,temperature,25.6
AIMS,2015,5_15,9_06_01 AM,control,temperature,25.6
AIMS,2015,5_15,9_36_01 AM,control,temperature,25.6
AIMS,2015,5_15,10_06_01 AM,control,temperature,25.6
AIMS,2015,5_15,10_36_01 AM,control,temperature,25.6
AIMS,2015,5_15,11_06_01 AM,control,temperature,25.6
AIMS,2015,5_15,11_36_01 AM,control,temperature,25.7
AIMS,2015,5_15,12_06_01 PM,control,temperature,25.7
AIMS,2015,5_15,12_36_01 PM,control,temperature,25.7
AIMS,2015,5_15,1_06_01 PM,control,temperature,25.8
AIMS,2015,5_15,1_36_01 PM,control,temperature,25.8
AIMS,2015,5_15,2_06_01 PM,control,temperature,25.9
AIMS,2015,5_15,2_36_01 PM,control,temperature,25.9
AIMS,2015,5_15,3_06_01 PM,control,temperature,25.9
AIMS,2015,5_15,3_36_01 PM,control,temperature,26.0
AIMS,2015,5_15,4_06_01 PM,control,temperature,26.0
AIMS,2015,5_15,4_36_01 PM,control,temperature,25.9
AIMS,2015,5_15,5_06_01 PM,control,temperature,26.0
AIMS,2015,5_15,5_36_01 PM,control,temperature,26.1
AIMS,2015,5_15,6_06_01 PM,control,temperature,26.1
AIMS,2015,5_15,6_36_01 PM,control,temperature,26.1
AIMS,2015,5_15,7_06_01 PM,control,temperature,26.1
AIMS,2015,5_15,7_36_01 PM,control,temperature,26.1
AIMS,2015,5_15,8_06_01 PM,control,temperature,26.1
AIMS,2015,5_15,8_36_01 PM,control,temperature,26.1
AIMS,2015,5_15,9_06_01 PM,control,temperature,26.1
AIMS,2015,5_15,9_36_01 PM,control,temperature,26.1
AIMS,2015,5_15,10_06_01 PM,control,temperature,26.1
AIMS,2015,5_15,10_36_01 PM,control,temperature,26.0
AIMS,2015,5_15,11_06_01 PM,control,temperature,26.0
AIMS,2015,5_15,11_36_01 PM,control,temperature,26.0
AIMS,2015,5_16,12_06_01 AM,control,temperature,25.9
AIMS,2015,5_16,12_36_01 AM,control,temperature,25.9
AIMS,2015,5_16,1_06_01 AM,control,temperature,25.9
AIMS,2015,5_16,1_36_01 AM,control,temperature,25.9
AIMS,2015,5_16,2_06_01 AM,control,temperature,25.8
AIMS,2015,5_16,2_36_01 AM,control,temperature,25.8
AIMS,2015,5_16,3_06_01 AM,control,temperature,25.7
AIMS,2015,5_16,3_36_01 AM,control,temperature,25.7
AIMS,2015,5_16,4_06_01 AM,control,temperature,25.7
AIMS,2015,5_16,4_36_01 AM,control,temperature,25.6
AIMS,2015,5_16,5_06_01 AM,control,temperature,25.6
AIMS,2015,5_16,5_36_01 AM,control,temperature,25.6
AIMS,2015,5_16,6_06_01 AM,control,temperature,25.6
AIMS,2015,5_16,6_36_01 AM,control,temperature,25.6
AIMS,2015,5_16,7_06_01 AM,control,temperature,25.5
AIMS,2015,5_16,7_36_01 AM,control,temperature,25.5
AIMS,2015,5_16,8_06_01 AM,control,temperature,25.5
AIMS,2015,5_16,8_36_01 AM,control,temperature,25.4
AIMS,2015,5_16,9_06_01 AM,control,temperature,25.4
AIMS,2015,5_16,9_36_01 AM,control,temperature,25.4
AIMS,2015,5_16,10_06_01 AM,control,temperature,25.4
AIMS,2015,5_16,10_36_01 AM,control,temperature,25.5
AIMS,2015,5_16,11_06_01 AM,control,temperature,25.6
AIMS,2015,5_16,11_36_01 AM,control,temperature,25.6
AIMS,2015,5_16,12_06_01 PM,control,temperature,25.6
AIMS,2015,5_16,12_36_01 PM,control,temperature,25.7
AIMS,2015,5_16,1_06_01 PM,control,temperature,25.7
AIMS,2015,5_16,1_36_01 PM,control,temperature,25.8
AIMS,2015,5_16,2_06_01 PM,control,temperature,25.9
AIMS,2015,5_16,2_36_01 PM,control,temperature,25.9
AIMS,2015,5_16,3_06_01 PM,control,temperature,25.9
AIMS,2015,5_16,3_36_01 PM,control,temperature,25.9
AIMS,2015,5_16,4_06_01 PM,control,temperature,25.9
AIMS,2015,5_16,4_36_01 PM,control,temperature,26.0
AIMS,2015,5_16,5_06_01 PM,control,temperature,26.0
AIMS,2015,5_16,5_36_01 PM,control,temperature,26.0
AIMS,2015,5_16,6_06_01 PM,control,temperature,26.0
AIMS,2015,5_16,6_36_01 PM,control,temperature,26.0
AIMS,2015,5_16,7_06_01 PM,control,temperature,26.0
AIMS,2015,5_16,7_36_01 PM,control,temperature,26.0
AIMS,2015,5_16,8_06_01 PM,control,temperature,26.0
AIMS,2015,5_16,8_36_01 PM,control,temperature,25.9
AIMS,2015,5_16,9_06_01 PM,control,temperature,25.9
AIMS,2015,5_16,9_36_01 PM,control,temperature,25.9
AIMS,2015,5_16,10_06_01 PM,control,temperature,25.9
AIMS,2015,5_16,10_36_01 PM,control,temperature,25.9
AIMS,2015,5_16,11_06_01 PM,control,temperature,25.9
AIMS,2015,5_16,11_36_01 PM,control,temperature,25.9
AIMS,2015,5_17,12_06_01 AM,control,temperature,25.8
AIMS,2015,5_17,12_36_01 AM,control,temperature,25.8
AIMS,2015,5_17,1_06_01 AM,control,temperature,25.8
AIMS,2015,5_17,1_36_01 AM,control,temperature,25.7
AIMS,2015,5_17,2_06_01 AM,control,temperature,25.7
AIMS,2015,5_17,2_36_01 AM,control,temperature,25.7
AIMS,2015,5_17,3_06_01 AM,control,temperature,25.7
AIMS,2015,5_17,3_36_01 AM,control,temperature,25.7
AIMS,2015,5_17,4_06_01 AM,control,temperature,25.6
AIMS,2015,5_17,4_36_01 AM,control,temperature,25.6
AIMS,2015,5_17,5_06_01 AM,control,temperature,25.6
AIMS,2015,5_17,5_36_01 AM,control,temperature,25.6
AIMS,2015,5_17,6_06_01 AM,control,temperature,25.5
AIMS,2015,5_17,6_36_01 AM,control,temperature,25.5
AIMS,2015,5_17,7_06_01 AM,control,temperature,25.5
AIMS,2015,5_17,7_36_01 AM,control,temperature,25.4
AIMS,2015,5_17,8_06_01 AM,control,temperature,25.4
AIMS,2015,5_17,8_36_01 AM,control,temperature,25.4
AIMS,2015,5_17,9_06_01 AM,control,temperature,25.4
AIMS,2015,5_17,9_36_01 AM,control,temperature,25.4
AIMS,2015,5_17,10_06_01 AM,control,temperature,25.4
AIMS,2015,5_17,10_36_01 AM,control,temperature,25.4
AIMS,2015,5_17,11_06_01 AM,control,temperature,25.4
AIMS,2015,5_17,11_36_01 AM,control,temperature,25.4
AIMS,2015,5_17,12_06_01 PM,control,temperature,25.4
AIMS,2015,5_17,12_36_01 PM,control,temperature,25.5
AIMS,2015,5_17,1_06_01 PM,control,temperature,25.6
AIMS,2015,5_17,1_36_01 PM,control,temperature,25.6
AIMS,2015,5_17,2_06_01 PM,control,temperature,25.7
AIMS,2015,5_17,2_36_01 PM,control,temperature,25.7
AIMS,2015,5_17,3_06_01 PM,control,temperature,25.7
AIMS,2015,5_17,3_36_01 PM,control,temperature,25.8
AIMS,2015,5_17,4_06_01 PM,control,temperature,25.8
AIMS,2015,5_17,4_36_01 PM,control,temperature,25.9
AIMS,2015,5_17,5_06_01 PM,control,temperature,25.9
AIMS,2015,5_17,5_36_01 PM,control,temperature,25.9
AIMS,2015,5_17,6_06_01 PM,control,temperature,25.9
AIMS,2015,5_17,6_36_01 PM,control,temperature,25.9
AIMS,2015,5_17,7_06_01 PM,control,temperature,25.9
AIMS,2015,5_17,7_36_01 PM,control,temperature,25.9
AIMS,2015,5_17,8_06_01 PM,control,temperature,25.9
AIMS,2015,5_17,8_36_01 PM,control,temperature,25.9
AIMS,2015,5_17,9_06_01 PM,control,temperature,25.9
AIMS,2015,5_17,9_36_01 PM,control,temperature,25.9
AIMS,2015,5_17,10_06_01 PM,control,temperature,25.9
AIMS,2015,5_17,10_36_01 PM,control,temperature,25.9
AIMS,2015,5_17,11_06_01 PM,control,temperature,25.9
AIMS,2015,5_17,11_36_01 PM,control,temperature,25.9
AIMS,2015,5_18,12_06_01 AM,control,temperature,25.8
AIMS,2015,5_18,12_36_01 AM,control,temperature,25.8
AIMS,2015,5_18,1_06_01 AM,control,temperature,25.8
AIMS,2015,5_18,1_36_01 AM,control,temperature,25.7
AIMS,2015,5_18,2_06_01 AM,control,temperature,25.7
AIMS,2015,5_18,2_36_01 AM,control,temperature,25.7
AIMS,2015,5_18,3_06_01 AM,control,temperature,25.7
AIMS,2015,5_18,3_36_01 AM,control,temperature,25.7
AIMS,2015,5_18,4_06_01 AM,control,temperature,25.7
AIMS,2015,5_18,4_36_01 AM,control,temperature,25.7
AIMS,2015,5_18,5_06_01 AM,control,temperature,25.6
AIMS,2015,5_18,5_36_01 AM,control,temperature,25.6
AIMS,2015,5_18,6_06_01 AM,control,temperature,25.6
AIMS,2015,5_18,6_36_01 AM,control,temperature,25.6
AIMS,2015,5_18,7_06_01 AM,control,temperature,25.6
AIMS,2015,5_18,7_36_01 AM,control,temperature,25.6
AIMS,2015,5_18,8_06_01 AM,control,temperature,25.6
AIMS,2015,5_18,8_36_01 AM,control,temperature,25.6
AIMS,2015,5_18,9_06_01 AM,control,temperature,25.6
AIMS,2015,5_18,9_36_01 AM,control,temperature,25.6
AIMS,2015,5_18,10_06_01 AM,control,temperature,25.6
AIMS,2015,5_18,10_36_01 AM,control,temperature,25.6
AIMS,2015,5_18,11_06_01 AM,control,temperature,25.6
AIMS,2015,5_18,11_36_01 AM,control,temperature,25.6
AIMS,2015,5_18,12_06_01 PM,control,temperature,25.6
AIMS,2015,5_18,12_36_01 PM,control,temperature,25.7
AIMS,2015,5_18,1_06_01 PM,control,temperature,25.7
AIMS,2015,5_18,1_36_01 PM,control,temperature,25.7
AIMS,2015,5_18,2_06_01 PM,control,temperature,25.7
AIMS,2015,5_18,2_36_01 PM,control,temperature,25.7
AIMS,2015,5_18,3_06_01 PM,control,temperature,25.7
AIMS,2015,5_18,3_36_01 PM,control,temperature,25.8
AIMS,2015,5_18,4_06_01 PM,control,temperature,25.8
AIMS,2015,5_18,4_36_01 PM,control,temperature,25.8
AIMS,2015,5_18,5_06_01 PM,control,temperature,25.8
AIMS,2015,5_18,5_36_01 PM,control,temperature,25.9
AIMS,2015,5_18,6_06_01 PM,control,temperature,25.9
AIMS,2015,5_18,6_36_01 PM,control,temperature,25.9
AIMS,2015,5_18,7_06_01 PM,control,temperature,25.9
AIMS,2015,5_18,7_36_01 PM,control,temperature,25.9
AIMS,2015,5_18,8_06_01 PM,control,temperature,25.9
AIMS,2015,5_18,8_36_01 PM,control,temperature,25.9
AIMS,2015,5_18,9_06_01 PM,control,temperature,25.9
AIMS,2015,5_18,9_36_01 PM,control,temperature,25.9
AIMS,2015,5_18,10_06_01 PM,control,temperature,25.8
AIMS,2015,5_18,10_36_01 PM,control,temperature,25.8
AIMS,2015,5_18,11_06_01 PM,control,temperature,25.8
AIMS,2015,5_18,11_36_01 PM,control,temperature,25.8
AIMS,2015,5_19,12_06_01 AM,control,temperature,25.8
AIMS,2015,5_19,12_36_01 AM,control,temperature,25.7
AIMS,2015,5_19,1_06_01 AM,control,temperature,25.7
AIMS,2015,5_19,1_36_01 AM,control,temperature,25.7
AIMS,2015,5_19,2_06_01 AM,control,temperature,25.7
AIMS,2015,5_19,2_36_01 AM,control,temperature,25.7
AIMS,2015,5_19,3_06_01 AM,control,temperature,25.7
AIMS,2015,5_19,3_36_01 AM,control,temperature,25.6
AIMS,2015,5_19,4_06_01 AM,control,temperature,25.6
AIMS,2015,5_19,4_36_01 AM,control,temperature,25.6
AIMS,2015,5_19,5_06_01 AM,control,temperature,25.6
AIMS,2015,5_19,5_36_01 AM,control,temperature,25.6
AIMS,2015,5_19,6_06_01 AM,control,temperature,25.5
AIMS,2015,5_19,6_36_01 AM,control,temperature,25.5
AIMS,2015,5_19,7_06_01 AM,control,temperature,25.5
AIMS,2015,5_19,7_36_01 AM,control,temperature,25.4
AIMS,2015,5_19,8_06_01 AM,control,temperature,25.4
AIMS,2015,5_19,8_36_01 AM,control,temperature,25.4
AIMS,2015,5_19,9_06_01 AM,control,temperature,25.5
AIMS,2015,5_19,9_36_01 AM,control,temperature,25.5
AIMS,2015,5_19,10_06_01 AM,control,temperature,25.5
AIMS,2015,5_19,10_36_01 AM,control,temperature,25.6
AIMS,2015,5_19,11_06_01 AM,control,temperature,25.6
AIMS,2015,5_19,11_36_01 AM,control,temperature,25.6
AIMS,2015,5_19,12_06_01 PM,control,temperature,25.7
AIMS,2015,5_19,12_36_01 PM,control,temperature,25.7
AIMS,2015,5_19,1_06_01 PM,control,temperature,25.8
AIMS,2015,5_19,1_36_01 PM,control,temperature,25.8
AIMS,2015,5_19,2_06_01 PM,control,temperature,25.9
AIMS,2015,5_19,2_36_01 PM,control,temperature,25.9
AIMS,2015,5_19,3_06_01 PM,control,temperature,26.0
AIMS,2015,5_19,3_36_01 PM,control,temperature,26.0
AIMS,2015,5_19,4_06_01 PM,control,temperature,26.1
AIMS,2015,5_19,4_36_01 PM,control,temperature,26.1
AIMS,2015,5_19,5_06_01 PM,control,temperature,26.1
AIMS,2015,5_19,5_36_01 PM,control,temperature,26.1
AIMS,2015,5_19,6_06_01 PM,control,temperature,26.1
AIMS,2015,5_19,6_36_01 PM,control,temperature,26.2
AIMS,2015,5_19,7_06_01 PM,control,temperature,26.2
AIMS,2015,5_19,7_36_01 PM,control,temperature,26.2
AIMS,2015,5_19,8_06_01 PM,control,temperature,26.2
AIMS,2015,5_19,8_36_01 PM,control,temperature,26.1
AIMS,2015,5_19,9_06_01 PM,control,temperature,26.1
AIMS,2015,5_19,9_36_01 PM,control,temperature,26.1
AIMS,2015,5_19,10_06_01 PM,control,temperature,26.1
AIMS,2015,5_19,10_36_01 PM,control,temperature,26.1
AIMS,2015,5_19,11_06_01 PM,control,temperature,26.1
AIMS,2015,5_19,11_36_01 PM,control,temperature,26.1
AIMS,2015,5_20,12_06_01 AM,control,temperature,26.1
AIMS,2015,5_20,12_36_01 AM,control,temperature,26.1
AIMS,2015,5_20,1_06_01 AM,control,temperature,26.0
AIMS,2015,5_20,1_36_01 AM,control,temperature,26.0
AIMS,2015,5_20,2_06_01 AM,control,temperature,26.0
AIMS,2015,5_20,2_36_01 AM,control,temperature,25.9
AIMS,2015,5_20,3_06_01 AM,control,temperature,25.9
AIMS,2015,5_20,3_36_01 AM,control,temperature,25.9
AIMS,2015,5_20,4_06_01 AM,control,temperature,25.9
AIMS,2015,5_20,4_36_01 AM,control,temperature,25.9
AIMS,2015,5_20,5_06_01 AM,control,temperature,25.9
AIMS,2015,5_20,5_36_01 AM,control,temperature,25.9
AIMS,2015,5_20,6_06_01 AM,control,temperature,25.8
AIMS,2015,5_20,6_36_01 AM,control,temperature,25.8
AIMS,2015,5_20,7_06_01 AM,control,temperature,25.8
AIMS,2015,5_20,7_36_01 AM,control,temperature,25.7
AIMS,2015,5_20,8_06_01 AM,control,temperature,25.7
AIMS,2015,5_20,8_36_01 AM,control,temperature,25.7
AIMS,2015,5_20,9_06_01 AM,control,temperature,25.7
AIMS,2015,5_20,9_36_01 AM,control,temperature,25.7
AIMS,2015,5_20,10_06_01 AM,control,temperature,25.8
AIMS,2015,5_20,10_36_01 AM,control,temperature,25.8
AIMS,2015,5_20,11_06_01 AM,control,temperature,25.9
AIMS,2015,5_20,11_36_01 AM,control,temperature,25.9
AIMS,2015,5_20,12_06_01 PM,control,temperature,25.9
AIMS,2015,5_20,12_36_01 PM,control,temperature,26.0
AIMS,2015,5_20,1_06_01 PM,control,temperature,26.1
AIMS,2015,5_20,1_36_01 PM,control,temperature,26.1
AIMS,2015,5_20,2_06_01 PM,control,temperature,26.2
AIMS,2015,5_20,2_36_01 PM,control,temperature,26.2
AIMS,2015,5_20,3_06_01 PM,control,temperature,26.3
AIMS,2015,5_20,3_36_01 PM,control,temperature,26.3
AIMS,2015,5_20,4_06_01 PM,control,temperature,26.4
AIMS,2015,5_20,4_36_01 PM,control,temperature,26.4
AIMS,2015,5_20,5_06_01 PM,control,temperature,26.4
AIMS,2015,5_20,5_36_01 PM,control,temperature,26.4
AIMS,2015,5_20,6_06_01 PM,control,temperature,26.4
AIMS,2015,5_20,6_36_01 PM,control,temperature,26.4
AIMS,2015,5_20,7_06_01 PM,control,temperature,26.4
AIMS,2015,5_20,7_36_01 PM,control,temperature,26.4
AIMS,2015,5_20,8_06_01 PM,control,temperature,26.4
AIMS,2015,5_20,8_36_01 PM,control,temperature,26.4
AIMS,2015,5_20,9_06_01 PM,control,temperature,26.4
AIMS,2015,5_20,9_36_01 PM,control,temperature,26.4
AIMS,2015,5_20,10_06_01 PM,control,temperature,26.4
AIMS,2015,5_20,10_36_01 PM,control,temperature,26.3
AIMS,2015,5_20,11_06_01 PM,control,temperature,26.3
AIMS,2015,5_20,11_36_01 PM,control,temperature,26.3
AIMS,2015,5_21,12_06_01 AM,control,temperature,26.3
AIMS,2015,5_21,12_36_01 AM,control,temperature,26.3
AIMS,2015,5_21,1_06_01 AM,control,temperature,26.3
AIMS,2015,5_21,1_36_01 AM,control,temperature,26.3
AIMS,2015,5_21,2_06_01 AM,control,temperature,26.3
AIMS,2015,5_21,2_36_01 AM,control,temperature,26.3
AIMS,2015,5_21,3_06_01 AM,control,temperature,26.3
AIMS,2015,5_21,3_36_01 AM,control,temperature,26.3
AIMS,2015,5_21,4_06_01 AM,control,temperature,26.2
AIMS,2015,5_21,4_36_01 AM,control,temperature,26.2
AIMS,2015,5_21,5_06_01 AM,control,temperature,26.2
AIMS,2015,5_21,5_36_01 AM,control,temperature,26.2
AIMS,2015,5_21,6_06_01 AM,control,temperature,26.2
AIMS,2015,5_21,6_36_01 AM,control,temperature,26.2
AIMS,2015,5_21,7_06_01 AM,control,temperature,26.2
AIMS,2015,5_21,7_36_01 AM,control,temperature,26.2
AIMS,2015,5_21,8_06_01 AM,control,temperature,26.2
AIMS,2015,5_21,8_36_01 AM,control,temperature,26.2
AIMS,2015,5_21,9_06_01 AM,control,temperature,26.2
AIMS,2015,5_21,9_36_01 AM,control,temperature,26.2
AIMS,2015,5_21,10_06_01 AM,control,temperature,26.2
AIMS,2015,5_21,10_36_01 AM,control,temperature,26.2
AIMS,2015,5_21,11_06_01 AM,control,temperature,26.2
AIMS,2015,5_21,11_36_01 AM,control,temperature,26.3
AIMS,2015,5_21,12_06_01 PM,control,temperature,26.4
AIMS,2015,5_21,12_36_01 PM,control,temperature,26.4
AIMS,2015,5_21,1_06_01 PM,control,temperature,26.4
AIMS,2015,5_21,1_36_01 PM,control,temperature,26.5
AIMS,2015,5_21,2_06_01 PM,control,temperature,26.6
AIMS,2015,5_21,2_36_01 PM,control,temperature,26.6
AIMS,2015,5_21,3_06_01 PM,control,temperature,26.6
AIMS,2015,5_21,3_36_01 PM,control,temperature,26.6
AIMS,2015,5_21,4_06_01 PM,control,temperature,26.7
AIMS,2015,5_21,4_36_01 PM,control,temperature,26.7
AIMS,2015,5_21,5_06_01 PM,control,temperature,26.7
AIMS,2015,5_21,5_36_01 PM,control,temperature,26.7
AIMS,2015,5_21,6_06_01 PM,control,temperature,26.7
AIMS,2015,5_21,6_36_01 PM,control,temperature,26.7
AIMS,2015,5_21,7_06_01 PM,control,temperature,26.7
AIMS,2015,5_21,7_36_01 PM,control,temperature,26.7
AIMS,2015,5_21,8_06_01 PM,control,temperature,26.7
AIMS,2015,5_21,8_36_01 PM,control,temperature,26.6
AIMS,2015,5_21,9_06_01 PM,control,temperature,26.6
AIMS,2015,5_21,9_36_01 PM,control,temperature,26.6
AIMS,2015,5_21,10_06_01 PM,control,temperature,26.6
AIMS,2015,5_21,10_36_01 PM,control,temperature,26.6
AIMS,2015,5_21,11_06_01 PM,control,temperature,26.5
AIMS,2015,5_21,11_36_01 PM,control,temperature,26.5
AIMS,2015,5_22,12_06_01 AM,control,temperature,26.5
AIMS,2015,5_22,12_36_01 AM,control,temperature,26.4
AIMS,2015,5_22,1_06_01 AM,control,temperature,26.4
AIMS,2015,5_22,1_36_01 AM,control,temperature,26.4
AIMS,2015,5_22,2_06_01 AM,control,temperature,26.4
AIMS,2015,5_22,2_36_01 AM,control,temperature,26.3
AIMS,2015,5_22,3_06_01 AM,control,temperature,26.3
AIMS,2015,5_22,3_36_01 AM,control,temperature,26.3
AIMS,2015,5_22,4_06_01 AM,control,temperature,26.2
AIMS,2015,5_22,4_36_01 AM,control,temperature,26.2
AIMS,2015,5_22,5_06_01 AM,control,temperature,26.2
AIMS,2015,5_22,5_36_01 AM,control,temperature,26.2
AIMS,2015,5_22,6_06_01 AM,control,temperature,26.2
AIMS,2015,5_22,6_36_01 AM,control,temperature,26.2
AIMS,2015,5_22,7_06_01 AM,control,temperature,26.1
AIMS,2015,5_22,7_36_01 AM,control,temperature,26.1
AIMS,2015,5_22,8_06_01 AM,control,temperature,26.1
AIMS,2015,5_22,8_36_01 AM,control,temperature,26.1
AIMS,2015,5_22,9_06_01 AM,control,temperature,26.0
AIMS,2015,5_22,9_36_01 AM,control,temperature,26.0
AIMS,2015,5_22,10_06_01 AM,control,temperature,26.0
AIMS,2015,5_22,10_36_01 AM,control,temperature,26.0
AIMS,2015,5_22,11_06_01 AM,control,temperature,26.0
AIMS,2015,5_22,11_36_01 AM,control,temperature,26.0
AIMS,2015,5_22,12_06_01 PM,control,temperature,26.0
